id,startId,stopId,name,type,length,maxSpeed,list0,list1
1153,7379970465,7379971083,Akslatunnelen,trunk,171.318,50,6.177119@6.177167@6.177194@6.177212@6.177191@6.177156@6.177051@6.176953@6.176871@6.17677@6.176668@6.1765805,62.476977@62.477081@62.477193@62.477314@62.477494@62.477605@62.477786@62.47795@62.478074@62.478211@62.478342@62.4784727
1154,7379970466,7379967936,Ålesundsvegen,trunk_link,174.974,50,6.1762037@6.175782@6.175029@6.173723@6.173527@6.173231@6.1728036,62.4705212@62.47052@62.47052@62.470529@62.470525@62.470509@62.4704897
1155,7379970466,7379971493,Ålesundsvegen,trunk_link,34.175,50,6.1762037@6.176172@6.176144@6.176145@6.176156@6.176189@6.176216@6.176274@6.176337,62.4705212@62.470477@62.470415@62.470366@62.470341@62.470302@62.470286@62.47027@62.470265
1156,7379970467,7379970878,Kløvadalen,residential,276.683,30,6.197106@6.197065@6.197035@6.196986@6.196911@6.196836@6.196698@6.196553@6.196336@6.196231@6.196095@6.196011@6.195915@6.195787@6.195691@6.195372@6.195287@6.195041@6.194777@6.194644@6.194391@6.194284@6.194066@6.193716@6.1935@6.193121@6.192812@6.192712@6.192691,62.472463@62.472386@62.472342@62.472309@62.472278@62.472261@62.472246@62.472248@62.472296@62.472325@62.472357@62.472382@62.472398@62.4724@62.472388@62.472314@62.472296@62.472269@62.472246@62.472231@62.472191@62.472169@62.472102@62.471985@62.471921@62.471838@62.47167@62.471587@62.471559
1157,7379970467,7379970722,Kristoffer Randers veg,residential,371.74,30,6.197106@6.19726@6.197456@6.197573@6.19769@6.197833@6.198139@6.198752@6.199129@6.199308@6.199819@6.20013@6.200412@6.201094@6.201277@6.201375@6.201525@6.201707@6.2036605,62.472463@62.472367@62.472297@62.472273@62.472253@62.472243@62.472242@62.472267@62.472292@62.472301@62.472316@62.47232@62.472319@62.472309@62.472313@62.472324@62.472352@62.472391@62.4730461
1158,7379970467,7379971149,Kristoffer Randers veg,residential,40.453,30,6.197106@6.196861@6.196761,62.472463@62.472696@62.47279
1159,7379970468,7379970927,Ålesundsvegen,trunk_link,219.36,80,6.198006@6.198225@6.19842@6.20062@6.201077@6.201364@6.201482@6.201573@6.201653@6.201722@6.201853@6.201906@6.2019405@6.202003,62.470253@62.47022@62.470208@62.470098@62.470079@62.470056@62.470038@62.470019@62.469999@62.469977@62.469921@62.469887@62.4698604@62.469801
1160,7379970468,7379968417,Ålesundsvegen,trunk,88.953,80,6.198006@6.197429@6.1962764,62.470253@62.470257@62.4702804
1161,7379970468,7379968422,Ålesundsvegen,trunk,329.464,80,6.198006@6.199139@6.199433@6.200973@6.202999@6.204416,62.470253@62.470248@62.470244@62.470239@62.470228@62.4702245
1162,7379970470,7379971149,Volsdalsbakken,residential,19.255,30,,
1163,7379970470,7379970950,Framvegen,residential,116.394,30,6.19711@6.197052@6.19702@6.196983@6.196923@6.196865@6.196668@6.196187@6.195384@6.195209@6.19514,62.472853@62.472948@62.472984@62.473003@62.473027@62.473039@62.473065@62.473118@62.473187@62.473206@62.473217
1164,7379970470,7379970526,Volsdalsbakken,residential,115.467,30,6.19711@6.197945@6.198129@6.198622@6.198757@6.199316,62.472853@62.472961@62.472977@62.473009@62.473014@62.473022
1165,7379970472,7379971201,Gange Rolvs gate,residential,60.473,30,,
1166,7379970472,7379971329,Britanus Berntsens gate,residential,167.949,30,6.140301@6.139734@6.139489@6.138856@6.1386478@6.138605@6.138542@6.138472@6.13836@6.1383317@6.138324@6.138349@6.13839@6.138584@6.138841,62.471693@62.471723@62.47174@62.471772@62.4717878@62.471791@62.471805@62.471836@62.47193@62.4719717@62.472005@62.472053@62.472097@62.472233@62.472392
1167,7379970472,7379971375,Giskegata,residential,81.414,30,6.140301@6.141003@6.141471@6.141873,62.471693@62.471652@62.471629@62.471603
1168,7379970473,7379970950,Framvegen,residential,40.405,30,6.194491@6.194626@6.194759@6.195079@6.19514,62.473013@62.473049@62.473097@62.473193@62.473217
1169,7379970474,7379970769,Framvegen,residential,141.547,30,6.1920011@6.191647@6.191537@6.191479@6.191053@6.190879@6.1903024@6.1897256,62.4742111@62.47441@62.474484@62.474539@62.474588@62.474613@62.4747112@62.4748337
1170,7379970476,6286311785,Sjømannsvegen,residential,163.06,nan,6.189029@6.1890645@6.189086@6.189104@6.189208@6.1909139,62.469088@62.4689971@62.468941@62.468829@62.4684161@62.4684458
1171,7379970476,7379963723,nan,tertiary,13.73,50,6.189029@6.189066@6.189148@6.189215@6.189235@6.189254,62.469088@62.469092@62.4691@62.469118@62.469126@62.469143
1172,7379970478,7379963713,Sjømannsvegen,residential,230.419,50,6.1858217@6.1858143@6.1857748@6.1857963@6.1858429@6.185913@6.185967@6.186026@6.186131@6.186182@6.18849@6.1885536@6.1886053@6.188662,62.468223@62.4682997@62.4688525@62.468907@62.4689498@62.468992@62.469012@62.469027@62.469039@62.469043@62.469091@62.4690938@62.4690984@62.469105
1173,7379970482,7379970281,nan,residential,80.762,50,,
1174,7379970486,7379971310,Larsgårdsringen,tertiary,107.535,50,6.253167@6.253162@6.253182@6.253198@6.25322@6.253286@6.253327,62.474144@62.474282@62.4745@62.474558@62.474702@62.47493@62.475107
1175,7379970486,7379970651,Larsgårdsvegen,residential,160.741,30,6.253167@6.25338@6.253522@6.253699@6.254522@6.25488@6.255393@6.256273,62.474144@62.47416@62.474169@62.474175@62.474198@62.474215@62.474244@62.474306
1176,7379970486,7379971455,Larsgårdsvegen,tertiary,671.207,50,6.253167@6.253079@6.252904@6.25178@6.251396@6.251239@6.250911@6.249434@6.249257@6.249075@6.248572@6.24848@6.24772@6.247144@6.246682@6.246201@6.245958@6.245711@6.245329@6.244854@6.24356@6.242286@6.241621@6.2409666,62.474144@62.47414@62.474131@62.474087@62.474066@62.474051@62.473997@62.473735@62.473698@62.473655@62.473504@62.473481@62.473288@62.473158@62.473049@62.47294@62.472889@62.472846@62.472803@62.472745@62.472545@62.472339@62.472236@62.4721282
1177,7379970495,7379970496,Jonsberget,residential,40.799,30,,
1178,7379970495,7379970889,Jonsberget,residential,48.615,30,6.2355385@6.235379@6.234855@6.234608,62.4759571@62.47593@62.475898@62.47589
1179,7379970495,7379971113,Jonsberget,residential,27.384,30,6.2355385@6.235719@6.235886@6.236067,62.4759571@62.475957@62.475966@62.475982
1180,7379970496,7379971110,Jonsberget,residential,91.646,30,,
1181,7379970496,7379970495,Jonsberget,residential,40.799,30,,
1182,7379970496,7379970835,Jonsberget,residential,159.074,30,6.235546@6.235897@6.23632@6.236492@6.236777@6.236991@6.237164@6.237359@6.237552@6.237768@6.238105@6.238508,62.476324@62.47633@62.476346@62.476359@62.476386@62.47641@62.476433@62.476464@62.476501@62.476549@62.476617@62.476689
1183,7379970503,7379971292,Naustvegen,residential,252.217,30,6.150174@6.150139@6.14986@6.149606@6.14943@6.149341@6.149224@6.149115@6.1485313@6.148465@6.148243@6.147811@6.147587@6.147395@6.1471646@6.146949@6.146456@6.145465@6.145435,62.45746@62.457453@62.457376@62.457298@62.457248@62.45723@62.457211@62.457201@62.4571857@62.457184@62.457171@62.457138@62.457127@62.457124@62.4571239@62.457131@62.457125@62.457069@62.457067
1184,7379970511,7379970864,Tangskjærvegen,residential,201.559,30,6.143905@6.143543@6.143213@6.142122@6.141903@6.140766@6.1407@6.140608@6.140542@6.140467@6.140386@6.140163@6.140113,62.457429@62.457444@62.457449@62.457437@62.457444@62.4575@62.457504@62.457515@62.457525@62.457543@62.457569@62.457654@62.457676
1185,7379970511,7379970439,Øvre Tangskjærvegen,residential,148.74,30,6.143905@6.143956@6.144116@6.144204@6.14455@6.14627@6.146385@6.146694,62.457429@62.457444@62.457508@62.457522@62.457553@62.457688@62.457697@62.457723
1186,7379970511,7379971292,Tangskjærvegen,residential,97.425,30,6.143905@6.144@6.144322@6.144748@6.14505@6.145188@6.145243@6.145295@6.145342@6.145382@6.145435,62.457429@62.457423@62.457399@62.457353@62.457313@62.457289@62.457276@62.457259@62.457236@62.457199@62.457067
1187,7379970512,7379970183,Parkgata,tertiary,83.342,50,6.161843@6.1617773@6.16101@6.1603634@6.160253,62.472582@62.4725801@62.47256@62.4726439@62.47266
1188,7379970512,7379970369,Parkgata,tertiary,91.569,50,6.161843@6.1619755@6.163622,62.472582@62.4725852@62.472628
1189,7379970512,278086299,Rådstugata,residential,55.77,50,6.161843@6.16183@6.16182@6.1618082@6.161797@6.161747@6.161714@6.161695@6.161672,62.472582@62.47265@62.472705@62.4727377@62.472769@62.472975@62.473052@62.473065@62.47307
1190,7379970513,6286725864,Rådstugata,residential,45.871,50,6.1619762@6.1619299@6.1618984@6.1618958,62.472085@62.4721377@62.4722794@62.4724926
1191,7379970513,7379970517,Rådstugata,residential,49.342,50,6.1619762@6.1619901@6.162062@6.162087@6.1621,62.472085@62.4720294@62.471793@62.471695@62.471645
1192,7379970513,7379970368,Kipervikgata,unclassified,91.765,50,6.1619762@6.162084@6.163751,62.472085@62.4720928@62.472175
1193,7379970513,7379970863,Kipervikgata,unclassified,105.291,50,6.1619762@6.1618811@6.1618155@6.1612271@6.1604736@6.160106@6.159941,62.472085@62.4720814@62.4720778@62.4720479@62.4720087@62.471989@62.471977
1194,7379970514,7379970518,Røysegata,secondary,9.938,50,6.16216@6.162168@6.162192,62.471084@62.471145@62.471171
1195,7379970515,7379970460,Kaptein Linges veg,tertiary,156.888,30,6.164819@6.164881@6.164944@6.165046@6.165097@6.165185@6.165211@6.16522@6.165219@6.165197@6.165173@6.165119@6.165031@6.164913@6.1648063@6.164707@6.163977@6.163831,62.461945@62.461919@62.461887@62.461825@62.461775@62.461665@62.46161@62.461524@62.461451@62.461397@62.461364@62.461312@62.461253@62.461194@62.4611592@62.461133@62.460968@62.460936
1196,7379970515,7379971418,Kaptein Linges veg,tertiary,248.433,30,6.164819@6.164732@6.164662@6.164573@6.164227@6.163896@6.163327@6.162854@6.161924@6.161454@6.1610362@6.160643@6.160256@6.16009,62.461945@62.461974@62.461986@62.461996@62.462013@62.462022@62.46202@62.462008@62.461979@62.461957@62.461936@62.461875@62.461805@62.461771
1197,7379970515,7379970365,Slinningsodden,residential,121.283,30,6.164819@6.165329@6.165997@6.16649@6.166831,62.461945@62.462132@62.462317@62.462419@62.462506
1198,7379970516,7379970983,Sorenskriver Bulls gate,residential,313.975,30,6.160488@6.1620966@6.1628495@6.165863@6.1659863,62.476591@62.4769525@62.4771225@62.477802@62.4778219
1199,7379970516,7379971229,Sorenskriver Bulls gate,residential,205.094,30,6.160488@6.157767@6.1572738@6.157068@6.156935,62.476591@62.475976@62.4758217@62.475775@62.475759
1200,7379970516,7379971079,Sorenskriver Bulls gate,residential,187.891,30,6.160488@6.1606444@6.1611169@6.1618461@6.1632488@6.163799,62.476591@62.4765732@62.4766774@62.4768383@62.4771477@62.477269
1201,7379970517,7379970367,Keiser Wilhelms gate,residential,90.354,50,,
1202,7379970517,7379970513,Rådstugata,residential,49.342,50,6.1621@6.162087@6.162062@6.1619901@6.1619762,62.471645@62.471695@62.471793@62.4720294@62.472085
1203,7379970517,7379970518,Rådstugata,residential,53.0,50,6.1621@6.1621151@6.1621412@6.1621952@6.162192,62.471645@62.4715754@62.471478@62.4712764@62.471171
1204,7379970518,7379970517,Rådstugata,residential,53.0,50,6.162192@6.1621952@6.1621412@6.1621151@6.1621,62.471171@62.4712764@62.471478@62.4715754@62.471645
1205,7379970518,7379970366,Røysegata,secondary,92.319,50,6.162192@6.1623@6.1624228@6.1637755@6.16397,62.471171@62.471192@62.4712003@62.4712652@62.471272
1206,7379970518,7379971193,Røysegata,secondary,10.373,50,6.162192@6.16214@6.162119@6.162063,62.471171@62.47115@62.471136@62.4711
1207,7379970522,7379970141,Nedre Strandgate,trunk,77.669,50,,
1208,7379970522,7379970616,Nedre Strandgate,trunk,109.588,50,6.148693@6.1489048@6.1499864@6.150706,62.470398@62.470431@62.4706063@62.470723
1209,7379970522,7379971447,Langeberggata,residential,45.219,50,6.148693@6.148678@6.148651@6.1486391@6.1486138@6.148565,62.470398@62.4704703@62.470642@62.4706873@62.4707407@62.470798
1210,7379970523,7379970143,Øwregata,residential,72.984,50,,
1211,7379970523,7379970661,Latinskolegata,residential,84.742,50,,
1212,7379970523,7379971371,Øwregata,residential,64.661,50,6.1482412@6.1486@6.149229@6.149354,62.4716017@62.471689@62.471844@62.471873
1213,7379970523,7379971244,Latinskolegata,residential,55.848,50,6.1482412@6.148066@6.147888@6.147685,62.4716017@62.47173@62.471864@62.472033
1214,7379970524,7379970887,Skolemestervegen,residential,13.852,30,,
1215,7379970524,7379970427,Richard Eidsvigs veg,residential,451.775,30,6.151935@6.151887@6.151809@6.151713@6.151609@6.151512@6.150373@6.150188@6.149762@6.149485@6.149349@6.149194@6.14904@6.14884@6.14837@6.148077@6.147711@6.147458@6.144559@6.144261@6.143659@6.143596@6.143533@6.14349@6.143389,62.458674@62.458701@62.458723@62.45873@62.458724@62.458715@62.458572@62.458557@62.458532@62.458524@62.458516@62.458518@62.458526@62.458527@62.458512@62.458499@62.458477@62.458456@62.458327@62.458305@62.458234@62.458235@62.458257@62.458296@62.458336
1216,7379970524,7379970372,Skolemestervegen,residential,276.435,30,6.151935@6.152035@6.1522@6.152444@6.152679@6.153263@6.153846@6.15518@6.155444@6.156561@6.1567667@6.156999,62.458674@62.458716@62.458771@62.45883@62.458875@62.458958@62.459037@62.459219@62.459258@62.459407@62.4594371@62.459471
1217,7379970525,7379971420,Solsidevegen,residential,395.649,30,6.128541@6.130552@6.131303@6.131991@6.132643@6.13278@6.134617@6.134846@6.135083@6.135197@6.135429@6.135633@6.135969@6.136172@6.136207,62.45774@62.457803@62.457813@62.457812@62.457815@62.457818@62.457829@62.457828@62.457822@62.457818@62.457803@62.457783@62.457742@62.457723@62.45772
1218,7379970526,7379970144,Volsdalsbakken,residential,179.573,30,6.199316@6.1997675@6.1999044@6.2002323@6.2007094@6.2007605@6.2011626@6.2014089@6.2016581@6.201898@6.202123@6.202298@6.202452@6.202615@6.2026942,62.473022@62.4730423@62.4730451@62.4730518@62.4730617@62.4730628@62.4730836@62.4731004@62.4731303@62.47316@62.4732@62.473235@62.473268@62.473312@62.4733379
1219,7379970526,7379970470,Volsdalsbakken,residential,115.467,30,6.199316@6.198757@6.198622@6.198129@6.197945@6.19711,62.473022@62.473014@62.473009@62.472977@62.472961@62.472853
1220,7379970526,7379970950,Emanuel Mohns veg,residential,302.608,30,6.199316@6.199256@6.199207@6.198998@6.198866@6.198824@6.198639@6.198562@6.198479@6.198354@6.198161@6.197992@6.19763@6.196436@6.196319@6.196218@6.196071@6.19597@6.195859@6.195734@6.1956@6.195372@6.195098@6.195054@6.195004@6.194969@6.194952@6.194955@6.19497@6.195006@6.195083@6.19514,62.473022@62.47311@62.473163@62.473348@62.473457@62.473483@62.47357@62.4736@62.473627@62.473661@62.473692@62.473705@62.473713@62.473727@62.473732@62.473735@62.473737@62.473734@62.473725@62.473706@62.473672@62.473603@62.473513@62.473493@62.473466@62.473436@62.473393@62.47334@62.47331@62.473277@62.473237@62.473217
1221,7379970527,7379971199,Sjømannsvegen,tertiary,90.936,50,6.2002423@6.2000231@6.199715@6.19955@6.199034@6.198531@6.198474,62.4698893@62.4698883@62.469888@62.469887@62.469893@62.4699056@62.469907
1222,7379970527,7379971261,Sjømannsvegen,tertiary,26.632,50,6.2002423@6.200368@6.200469@6.200589@6.20074,62.4698893@62.469873@62.469857@62.469836@62.469826
1223,7379970530,7379970374,Ole Thoresens gate,residential,17.11,30,,
1224,7379970530,7379970375,Ole Thoresens gate,residential,140.667,30,6.110417@6.110326@6.110273@6.110235@6.110208@6.110173@6.110159@6.110183,62.464243@62.464416@62.464553@62.464699@62.464868@62.465172@62.465423@62.465498
1225,7379970530,7379970707,Harhauggata,residential,136.61,30,6.110417@6.110581@6.1116139@6.111901@6.112152@6.1123703@6.11252@6.112923@6.113028,62.464243@62.464255@62.4643301@62.464358@62.464393@62.4644252@62.464436@62.464451@62.464455
1226,7379970532,7379970578,Hellig Olavs gate,residential,100.71,30,6.110176@6.111112@6.111444@6.111821@6.112095,62.462934@62.462836@62.4628007@62.462767@62.462758
1227,7379970532,7379970901,Hellig Olavs gate,residential,191.996,30,6.110176@6.109944@6.109759@6.109406@6.109022@6.108786@6.108532@6.10829@6.108088@6.107957@6.107838@6.107721@6.10763@6.107589,62.462934@62.462961@62.462991@62.46306@62.463142@62.463209@62.463302@62.463417@62.463538@62.463634@62.463753@62.463889@62.46401@62.464048
1228,7379970532,7379970197,Ole Brudes gate,residential,127.824,30,6.110176@6.110184@6.110133@6.109875@6.109677@6.109571@6.109479@6.109318@6.109256,62.462934@62.462974@62.463046@62.463267@62.463447@62.463552@62.463664@62.463889@62.463993
1229,7379970537,7379970444,Keiser Wilhelms gate,residential,9.759,50,,
1230,7379970537,7379970425,Keiser Wilhelms gate,trunk,8.716,50,6.152941@6.152885@6.152783,62.47047@62.470475@62.470497
1231,7379970544,7379971219,Per Bolstads veg,residential,305.555,30,6.222814@6.222784@6.22268@6.222539@6.22249@6.22242@6.222381@6.222253@6.222192@6.222201@6.222274@6.22241@6.222758@6.223772@6.224394@6.224643@6.224926@6.226003@6.226205,62.474568@62.474617@62.474756@62.474969@62.47503@62.4751@62.475128@62.475244@62.475318@62.47538@62.475414@62.475433@62.475463@62.475542@62.475582@62.475585@62.475582@62.475558@62.47556
1232,7379970544,7379970591,Fagerlibakken,residential,137.839,30,6.222814@6.223034@6.22305@6.223045@6.223024@6.222965@6.222842@6.222664@6.222496@6.222437@6.222407,62.474568@62.474219@62.47416@62.474091@62.474016@62.473917@62.473799@62.473682@62.473557@62.47348@62.473415
1233,7379970544,7379970905,Svingen,residential,150.653,30,6.222814@6.222766@6.222575@6.221636@6.221102@6.221005@6.22093@6.220512@6.2203668,62.474568@62.474552@62.474464@62.474082@62.473945@62.47393@62.473927@62.473933@62.4739312
1234,7379970544,7379970166,Svingen,residential,124.109,30,6.222814@6.223355@6.223549@6.223657@6.223801@6.223974@6.224151@6.224351@6.224567@6.224752@6.224865,62.474568@62.474806@62.474876@62.474905@62.474929@62.474942@62.474946@62.474942@62.474914@62.474862@62.474816
1235,7379970546,7379971389,Fagerlivegen,residential,186.562,30,6.223052@6.223043@6.223002@6.222891@6.222266@6.222039@6.221843@6.221495@6.221115@6.2206928@6.220371,62.473445@62.473398@62.47335@62.47329@62.472928@62.472812@62.47274@62.472643@62.472555@62.4724601@62.472392
1236,7379970546,7379970591,Bøgata,residential,33.487,30,6.223052@6.222924@6.222737@6.222565@6.222407,62.473445@62.473449@62.473444@62.473431@62.473415
1237,7379970546,7379970547,Bøgata,residential,35.738,30,6.223052@6.223227@6.2235889,62.473445@62.47352@62.4736488
1238,7379970546,7379971396,Borgundvegen,residential,168.859,50,6.223052@6.223305@6.223744@6.2241722@6.225146@6.225391@6.2254806@6.225585@6.2257728@6.2259415@6.225965@6.22597,62.473445@62.473416@62.473344@62.473283@62.473153@62.473129@62.4731258@62.473122@62.4731273@62.4731353@62.473073@62.473
1239,7379970547,7379971038,Bøgata,residential,63.444,30,6.2235889@6.223879@6.2242299@6.224544@6.224721,62.4736488@62.473707@62.4737906@62.473854@62.473871
1240,7379970547,7379970546,Bøgata,residential,35.738,30,6.2235889@6.223227@6.223052,62.4736488@62.47352@62.473445
1241,7379970547,7379970166,Fagerlivegen,residential,147.21,30,6.2235889@6.2239@6.2240307@6.224049@6.224117@6.224218@6.224428@6.2245@6.224569@6.224791@6.224865,62.4736488@62.473894@62.4740467@62.47407@62.474169@62.47429@62.474571@62.474632@62.474674@62.474788@62.474816
1242,7379970549,7379970133,Kjøpmannsgata,unclassified,83.141,50,6.1228924@6.122735@6.1227491@6.122826@6.122892@6.122966@6.123067,62.4685966@62.4688522@62.4690262@62.469098@62.469171@62.469235@62.469295
